label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
ONE,0.0,0.0,0.0,-0.213593,-0.199084,-0.110539,-0.377865,-0.45006,-0.221124,-0.409524,-0.680831,-0.338232,-0.262663,-0.721407,-0.454369,-0.153999,-0.979491,-0.176239,-0.179351,-1.379798,-0.327337,-0.184686,-1.640688,-0.429231,-0.171183,-1.859664,-0.507824,0.05714,-0.976689,-0.206914,-0.151657,-0.82617,-0.421075,-0.228745,-0.50301,-0.467554,-0.229512,-0.333386,-0.460313,0.218715,-0.843427,-0.2507,-0.029405,-0.635068,-0.430573,-0.094892,-0.371436,-0.380557,-0.083988,-0.250226,-0.308089,0.348221,-0.657159,-0.310008,0.12977,-0.507634,-0.424067,0.066437,-0.336889,-0.387125,0.081444,-0.262208,-0.329367
ONE,0.0,0.0,0.0,-0.206594,-0.200914,-0.097644,-0.363419,-0.461211,-0.195436,-0.384204,-0.685119,-0.299946,-0.245292,-0.715164,-0.404985,-0.139431,-0.986602,-0.163541,-0.16337,-1.372042,-0.299425,-0.169178,-1.623917,-0.3933,-0.160346,-1.839431,-0.467771,0.069798,-0.978134,-0.195914,-0.133111,-0.828179,-0.394931,-0.208605,-0.513277,-0.441038,-0.214534,-0.341403,-0.435894,0.230406,-0.84021,-0.238403,-0.012901,-0.633951,-0.404341,-0.077314,-0.373763,-0.357113,-0.071941,-0.247771,-0.289119,0.359969,-0.649853,-0.295005,0.146186,-0.505697,-0.399887,0.081894,-0.335457,-0.362378,0.09233,-0.256445,-0.305875
ONE,0.0,0.0,0.0,-0.217876,-0.201522,-0.104732,-0.382477,-0.460306,-0.20825,-0.411417,-0.686468,-0.318234,-0.263259,-0.717327,-0.428244,-0.160613,-0.980369,-0.168384,-0.182983,-1.371589,-0.311925,-0.18704,-1.627673,-0.410996,-0.173628,-1.845367,-0.488625,0.050515,-0.978806,-0.198461,-0.153016,-0.828514,-0.404166,-0.224501,-0.514604,-0.45257,-0.227864,-0.342422,-0.448664,0.213245,-0.846956,-0.240291,-0.0291,-0.64529,-0.412259,-0.088931,-0.389577,-0.366285,-0.081041,-0.265033,-0.298426,0.344315,-0.66245,-0.297071,0.133292,-0.519635,-0.407078,0.072995,-0.352054,-0.372146,0.08452,-0.271679,-0.316832
ONE,0.0,0.0,0.0,-0.211633,-0.200231,-0.099957,-0.371872,-0.450054,-0.203409,-0.409608,-0.674648,-0.314756,-0.274855,-0.7149,-0.42643,-0.155215,-0.981442,-0.168375,-0.172601,-1.377119,-0.313454,-0.17496,-1.63525,-0.412264,-0.162152,-1.854815,-0.488572,0.056005,-0.977887,-0.201498,-0.155024,-0.820144,-0.409718,-0.236362,-0.502322,-0.456081,-0.244663,-0.330978,-0.449326,0.219087,-0.84415,-0.245764,-0.030722,-0.629863,-0.417333,-0.095622,-0.368614,-0.366803,-0.089887,-0.243467,-0.295028,0.351786,-0.657836,-0.304745,0.134579,-0.501643,-0.411177,0.069549,-0.331723,-0.371691,0.079465,-0.25408,-0.312583
ONE,0.0,0.0,0.0,-0.213401,-0.196409,-0.104742,-0.378096,-0.44855,-0.208272,-0.407627,-0.674365,-0.317766,-0.256987,-0.704858,-0.426835,-0.14841,-0.980339,-0.170965,-0.169211,-1.371177,-0.310111,-0.172868,-1.626539,-0.40475,-0.161082,-1.841267,-0.479309,0.061544,-0.97776,-0.200495,-0.14847,-0.814255,-0.404246,-0.221029,-0.496876,-0.450132,-0.221765,-0.321115,-0.443739,0.220963,-0.840802,-0.241084,-0.02816,-0.624861,-0.411803,-0.089156,-0.368817,-0.365944,-0.078864,-0.2433,-0.297394,0.34848,-0.650661,-0.29628,0.13193,-0.499559,-0.404815,0.069985,-0.333287,-0.369754,0.083254,-0.254096,-0.31369
ONE,0.0,0.0,0.0,-0.21326,-0.197771,-0.107628,-0.37656,-0.4455,-0.213735,-0.408552,-0.669008,-0.326182,-0.259228,-0.705255,-0.438043,-0.153544,-0.980803,-0.169779,-0.174085,-1.368677,-0.312192,-0.177907,-1.624162,-0.408774,-0.163843,-1.83837,-0.484057,0.056842,-0.978334,-0.199079,-0.151546,-0.812925,-0.405681,-0.225632,-0.497215,-0.45301,-0.226371,-0.325067,-0.447003,0.216437,-0.842176,-0.240386,-0.032141,-0.625612,-0.413378,-0.092483,-0.369929,-0.367826,-0.079714,-0.248959,-0.298957,0.343757,-0.653225,-0.296682,0.126211,-0.499914,-0.405235,0.068593,-0.333656,-0.369787,0.087804,-0.258534,-0.313419
ONE,0.0,0.0,0.0,-0.217137,-0.200813,-0.105135,-0.38142,-0.451738,-0.209362,-0.414098,-0.676875,-0.320149,-0.266722,-0.707181,-0.43067,-0.151968,-0.979576,-0.169795,-0.165839,-1.371441,-0.309676,-0.167223,-1.627595,-0.403625,-0.154023,-1.843962,-0.476964,0.058526,-0.978163,-0.199426,-0.153518,-0.819126,-0.404219,-0.227889,-0.502086,-0.450003,-0.229147,-0.326435,-0.442729,0.218495,-0.842548,-0.240283,-0.033746,-0.629769,-0.412881,-0.095607,-0.369824,-0.367393,-0.084852,-0.241742,-0.297744,0.346856,-0.652767,-0.295649,0.129294,-0.506161,-0.403508,0.068401,-0.338641,-0.367568,0.083342,-0.257075,-0.3104
ONE,0.0,0.0,0.0,-0.226088,-0.204496,-0.106734,-0.395307,-0.449414,-0.218012,-0.433186,-0.678905,-0.33718,-0.285524,-0.710293,-0.455431,-0.160954,-0.97972,-0.174603,-0.17843,-1.377174,-0.324446,-0.181143,-1.63518,-0.425683,-0.166154,-1.852648,-0.504032,0.04904,-0.976858,-0.208193,-0.164912,-0.821436,-0.421918,-0.24181,-0.505828,-0.470014,-0.242324,-0.335564,-0.463986,0.208757,-0.842078,-0.254142,-0.047325,-0.625257,-0.432303,-0.110686,-0.364897,-0.383466,-0.097192,-0.240805,-0.311722,0.336634,-0.653193,-0.315551,0.114783,-0.494749,-0.426908,0.054311,-0.327828,-0.390176,0.072702,-0.250667,-0.332578
ONE,0.0,0.0,0.0,-0.220092,-0.198774,-0.099446,-0.386285,-0.452608,-0.2009,-0.419762,-0.683699,-0.309657,-0.275941,-0.716134,-0.418278,-0.158806,-0.979278,-0.16428,-0.173893,-1.37045,-0.302823,-0.172837,-1.626445,-0.396343,-0.158159,-1.841928,-0.469583,0.050378,-0.979277,-0.19616,-0.166645,-0.811227,-0.399135,-0.241817,-0.49085,-0.442815,-0.242985,-0.314624,-0.434931,0.209778,-0.845551,-0.239027,-0.042473,-0.626056,-0.409101,-0.10282,-0.365193,-0.360433,-0.091629,-0.236405,-0.28975,0.338751,-0.657332,-0.296179,0.120557,-0.507604,-0.402963,0.0636,-0.338266,-0.365677,0.081848,-0.257958,-0.308036
ONE,0.0,0.0,0.0,-0.22845,-0.201686,-0.102714,-0.395121,-0.451309,-0.209209,-0.426302,-0.677467,-0.323482,-0.280147,-0.710108,-0.437784,-0.167595,-0.976999,-0.170456,-0.180096,-1.372683,-0.316496,-0.181223,-1.63176,-0.414751,-0.167727,-1.851185,-0.491375,0.044588,-0.978127,-0.203175,-0.174639,-0.814462,-0.411095,-0.2511,-0.490567,-0.454662,-0.251073,-0.32013,-0.446795,0.206167,-0.846678,-0.247849,-0.049589,-0.625931,-0.421511,-0.110437,-0.35993,-0.369307,-0.09667,-0.235836,-0.296532,0.335366,-0.66036,-0.307566,0.114369,-0.503871,-0.417376,0.05965,-0.330869,-0.378924,0.08297,-0.254015,-0.320527
ONE,0.0,0.0,0.0,-0.221719,-0.19681,-0.100316,-0.387064,-0.447285,-0.20494,-0.419118,-0.672005,-0.31704,-0.277934,-0.702093,-0.429498,-0.162109,-0.976653,-0.169073,-0.176997,-1.36721,-0.312229,-0.176659,-1.625684,-0.408646,-0.161316,-1.842706,-0.483826,0.047955,-0.978177,-0.202165,-0.167167,-0.811976,-0.408662,-0.244775,-0.488416,-0.451787,-0.245527,-0.314014,-0.4428,0.207426,-0.844721,-0.246671,-0.04607,-0.619597,-0.418608,-0.105782,-0.357608,-0.368372,-0.090098,-0.234832,-0.296534,0.334914,-0.656608,-0.305697,0.113793,-0.497693,-0.41352,0.059092,-0.327387,-0.375802,0.082956,-0.253317,-0.317953
ONE,0.0,0.0,0.0,-0.226216,-0.2,-0.106878,-0.393319,-0.44889,-0.214711,-0.430212,-0.678384,-0.329173,-0.280702,-0.713741,-0.443154,-0.164261,-0.974829,-0.171082,-0.180161,-1.367058,-0.317929,-0.182878,-1.625606,-0.417373,-0.169942,-1.843188,-0.494273,0.04587,-0.978456,-0.201295,-0.172495,-0.813419,-0.408998,-0.244565,-0.49385,-0.452987,-0.239778,-0.323096,-0.445012,0.205191,-0.847343,-0.244108,-0.048435,-0.631267,-0.417311,-0.105396,-0.370819,-0.366448,-0.087792,-0.246641,-0.294085,0.333314,-0.66018,-0.302352,0.113516,-0.506427,-0.410986,0.057616,-0.33664,-0.373314,0.079551,-0.258299,-0.315267
ONE,0.0,0.0,0.0,-0.233975,-0.198061,-0.104107,-0.405997,-0.44706,-0.213635,-0.44603,-0.678771,-0.331813,-0.304604,-0.708573,-0.449183,-0.17643,-0.978828,-0.169334,-0.194429,-1.373455,-0.32119,-0.198327,-1.63153,-0.423604,-0.185598,-1.849583,-0.502595,0.030664,-0.978212,-0.205332,-0.187965,-0.815807,-0.423227,-0.259432,-0.495955,-0.471083,-0.254517,-0.326006,-0.464003,0.189715,-0.847468,-0.254363,-0.065262,-0.6267,-0.435679,-0.121772,-0.364949,-0.386007,-0.101852,-0.244047,-0.313331,0.318244,-0.663836,-0.318959,0.09831,-0.501324,-0.433208,0.043279,-0.330221,-0.397631,0.068279,-0.255941,-0.340654
ONE,0.0,0.0,0.0,-0.220556,-0.202057,-0.103683,-0.388575,-0.455309,-0.208713,-0.429242,-0.684684,-0.321134,-0.284136,-0.708985,-0.433411,-0.156455,-0.984216,-0.160748,-0.173522,-1.367965,-0.297149,-0.175391,-1.621559,-0.386889,-0.162145,-1.830663,-0.456445,0.051114,-0.980114,-0.191739,-0.159627,-0.823132,-0.395082,-0.240409,-0.506124,-0.438235,-0.239763,-0.33299,-0.427816,0.21002,-0.845058,-0.234524,-0.039815,-0.628073,-0.408403,-0.104423,-0.366186,-0.363796,-0.089765,-0.240714,-0.293203,0.338961,-0.65541,-0.291366,0.12129,-0.503235,-0.397516,0.057938,-0.333021,-0.361245,0.07334,-0.253639,-0.303855
ONE,0.0,0.0,0.0,-0.223738,-0.196621,-0.102514,-0.391843,-0.446583,-0.205963,-0.426462,-0.671245,-0.316591,-0.282231,-0.704064,-0.427174,-0.163189,-0.975986,-0.167287,-0.1788,-1.365055,-0.30649,-0.181806,-1.619685,-0.399815,-0.1705,-1.833655,-0.472662,0.046006,-0.979113,-0.198044,-0.169185,-0.81321,-0.401281,-0.246299,-0.497828,-0.44626,-0.247684,-0.323508,-0.438705,0.204872,-0.847431,-0.239958,-0.050722,-0.622795,-0.410082,-0.110605,-0.365513,-0.364503,-0.096292,-0.238852,-0.295573,0.331781,-0.660843,-0.296408,0.108919,-0.500229,-0.403913,0.053858,-0.333194,-0.369471,0.075651,-0.253185,-0.313506
ONE,0.0,0.0,0.0,-0.225431,-0.200596,-0.098975,-0.392792,-0.454958,-0.200135,-0.425791,-0.678232,-0.308701,-0.280766,-0.703998,-0.417136,-0.160192,-0.982374,-0.16387,-0.176694,-1.371224,-0.301767,-0.179805,-1.626187,-0.393797,-0.170191,-1.840945,-0.466114,0.04778,-0.979299,-0.196701,-0.167048,-0.816159,-0.400475,-0.243071,-0.497965,-0.444024,-0.24368,-0.324528,-0.435416,0.206157,-0.844823,-0.240469,-0.045957,-0.62697,-0.4104,-0.104173,-0.366754,-0.36121,-0.087935,-0.244862,-0.290241,0.333859,-0.655919,-0.298587,0.115344,-0.501135,-0.403825,0.058638,-0.330911,-0.365522,0.080968,-0.256076,-0.307573
ONE,0.0,0.0,0.0,-0.227298,-0.197075,-0.094903,-0.39829,-0.453107,-0.192846,-0.427015,-0.681412,-0.298694,-0.283315,-0.707132,-0.405089,-0.165921,-0.977699,-0.164005,-0.181561,-1.372584,-0.299233,-0.184558,-1.629371,-0.390278,-0.17442,-1.846025,-0.462584,0.043502,-0.979314,-0.197616,-0.171281,-0.815518,-0.399281,-0.24224,-0.497811,-0.443909,-0.241195,-0.318897,-0.436954,0.20275,-0.847472,-0.241083,-0.051388,-0.625684,-0.409266,-0.108412,-0.365131,-0.362734,-0.094902,-0.233667,-0.294099,0.331391,-0.661195,-0.298453,0.109956,-0.503585,-0.404583,0.053606,-0.334243,-0.369513,0.072488,-0.251552,-0.313944
ONE,0.0,0.0,0.0,-0.231557,-0.198006,-0.09682,-0.403259,-0.447523,-0.19675,-0.443241,-0.672811,-0.304617,-0.297404,-0.70277,-0.412301,-0.171067,-0.977172,-0.161384,-0.187917,-1.369986,-0.298981,-0.192805,-1.627101,-0.3914,-0.18369,-1.842491,-0.463911,0.037814,-0.980126,-0.194738,-0.179544,-0.811442,-0.398374,-0.251924,-0.497427,-0.443638,-0.249679,-0.321811,-0.436276,0.196743,-0.84924,-0.238697,-0.058823,-0.622192,-0.407887,-0.114187,-0.367034,-0.361062,-0.096495,-0.243132,-0.291712,0.32359,-0.663002,-0.296897,0.101128,-0.497307,-0.40236,0.046761,-0.331006,-0.366324,0.069777,-0.254813,-0.309634
ONE,0.0,0.0,0.0,-0.227897,-0.201096,-0.107795,-0.399774,-0.45129,-0.215871,-0.439908,-0.676329,-0.330793,-0.29605,-0.699728,-0.445156,-0.16714,-0.980198,-0.172981,-0.185134,-1.370897,-0.314724,-0.185926,-1.628415,-0.408158,-0.169207,-1.841431,-0.480581,0.042452,-0.978051,-0.203993,-0.173357,-0.812812,-0.416004,-0.250064,-0.497308,-0.462942,-0.245561,-0.317306,-0.454727,0.20159,-0.843542,-0.24693,-0.052556,-0.617633,-0.426778,-0.11441,-0.361742,-0.384715,-0.098683,-0.234215,-0.315769,0.330009,-0.65685,-0.304502,0.111382,-0.493277,-0.416422,0.051495,-0.329995,-0.384631,0.068759,-0.254455,-0.330122
ONE,0.0,0.0,0.0,-0.225038,-0.198517,-0.106623,-0.396297,-0.450956,-0.212868,-0.43693,-0.678477,-0.325651,-0.294994,-0.703365,-0.438329,-0.160977,-0.979441,-0.170162,-0.181358,-1.371057,-0.309264,-0.184251,-1.630256,-0.401613,-0.170443,-1.844891,-0.47355,0.047994,-0.978645,-0.199874,-0.174005,-0.815834,-0.406135,-0.250955,-0.501615,-0.450235,-0.246506,-0.322455,-0.441749,0.205507,-0.844381,-0.241433,-0.052398,-0.62682,-0.416515,-0.113276,-0.369873,-0.372121,-0.097309,-0.238137,-0.303058,0.331201,-0.656699,-0.297635,0.108675,-0.503818,-0.407599,0.048481,-0.336864,-0.37457,0.065595,-0.254337,-0.319805
ONE,0.0,0.0,0.0,-0.22869,-0.200943,-0.103675,-0.39802,-0.44887,-0.210106,-0.438026,-0.671898,-0.324304,-0.294591,-0.703787,-0.438157,-0.165991,-0.979339,-0.166223,-0.182256,-1.370761,-0.308673,-0.188041,-1.629155,-0.403949,-0.179367,-1.843823,-0.477877,0.041087,-0.979042,-0.199469,-0.172817,-0.81876,-0.410058,-0.248048,-0.502756,-0.457635,-0.246385,-0.325355,-0.450016,0.19879,-0.84717,-0.244534,-0.05738,-0.626245,-0.421078,-0.115295,-0.366956,-0.37601,-0.097478,-0.240522,-0.305818,0.324908,-0.661335,-0.304321,0.099563,-0.498587,-0.41513,0.046563,-0.33028,-0.38067,0.071992,-0.252901,-0.324063
ONE,0.0,0.0,0.0,-0.228711,-0.20271,-0.104892,-0.397302,-0.454662,-0.211003,-0.434162,-0.675234,-0.324936,-0.29464,-0.701872,-0.438618,-0.165136,-0.980819,-0.166916,-0.184577,-1.369839,-0.311144,-0.187353,-1.626118,-0.40671,-0.173203,-1.838601,-0.480556,0.045215,-0.978622,-0.200635,-0.171485,-0.816752,-0.414867,-0.251957,-0.497584,-0.462353,-0.250155,-0.320896,-0.454142,0.204192,-0.844961,-0.246779,-0.052369,-0.622712,-0.42854,-0.115915,-0.360515,-0.383559,-0.098398,-0.235803,-0.312447,0.329869,-0.659274,-0.307569,0.107871,-0.494769,-0.421056,0.04831,-0.325285,-0.386804,0.070551,-0.251083,-0.33035
ONE,0.0,0.0,0.0,-0.226718,-0.198634,-0.101319,-0.396959,-0.454321,-0.20434,-0.433896,-0.679901,-0.314658,-0.291081,-0.698189,-0.425081,-0.160738,-0.977087,-0.16799,-0.180624,-1.375186,-0.305501,-0.189924,-1.635796,-0.395943,-0.184111,-1.85093,-0.467001,0.046975,-0.978724,-0.19973,-0.173794,-0.819066,-0.404841,-0.250524,-0.503796,-0.447658,-0.246132,-0.327252,-0.438087,0.20366,-0.846062,-0.242612,-0.055624,-0.627424,-0.415534,-0.11696,-0.370874,-0.370306,-0.09917,-0.243188,-0.301037,0.32882,-0.658886,-0.299821,0.104728,-0.502647,-0.40939,0.046867,-0.336952,-0.376522,0.06859,-0.25629,-0.321737
ONE,0.0,0.0,0.0,-0.224242,-0.198495,-0.101891,-0.39274,-0.449367,-0.204228,-0.431016,-0.670854,-0.313912,-0.290469,-0.697861,-0.423459,-0.161221,-0.979288,-0.164146,-0.180909,-1.371803,-0.301529,-0.188032,-1.628862,-0.392522,-0.181488,-1.844147,-0.463756,0.047799,-0.979414,-0.196123,-0.168825,-0.817913,-0.40219,-0.244639,-0.496587,-0.447582,-0.243712,-0.31778,-0.439216,0.20622,-0.846997,-0.239217,-0.051592,-0.629153,-0.413636,-0.112966,-0.365279,-0.368497,-0.099575,-0.236577,-0.298566,0.332488,-0.661295,-0.296529,0.107682,-0.503968,-0.405323,0.050146,-0.333258,-0.370005,0.06979,-0.254025,-0.313262
TWO,0.0,0.0,0.0,-0.218087,-0.232506,-0.080073,-0.354936,-0.545859,-0.151771,-0.274695,-0.770336,-0.241444,-0.106435,-0.807077,-0.325557,-0.168935,-1.008057,-0.080809,-0.27442,-1.384713,-0.196069,-0.345022,-1.619291,-0.269101,-0.393389,-1.824591,-0.313368,0.015745,-0.991427,-0.129707,0.009388,-1.421656,-0.264071,0.012081,-1.709678,-0.34668,0.029109,-1.955175,-0.379395,0.181705,-0.870349,-0.189806,0.015777,-0.900856,-0.361124,-0.076297,-0.611541,-0.376318,-0.095801,-0.395002,-0.327119,0.311927,-0.689904,-0.257351,0.147124,-0.756247,-0.357002,0.033907,-0.570058,-0.324606,-0.008849,-0.404506,-0.268627
TWO,0.0,0.0,0.0,-0.217076,-0.223879,-0.08256,-0.359172,-0.536082,-0.156153,-0.287154,-0.773501,-0.24711,-0.108664,-0.786585,-0.331944,-0.171006,-1.004117,-0.085954,-0.275396,-1.382364,-0.201292,-0.345523,-1.615363,-0.271646,-0.395608,-1.818675,-0.313885,0.013944,-0.991061,-0.132679,0.009383,-1.422453,-0.268192,0.009798,-1.70578,-0.348488,0.021406,-1.944513,-0.378807,0.178441,-0.872698,-0.19058,0.00931,-0.892,-0.361632,-0.075381,-0.598808,-0.374619,-0.089875,-0.382582,-0.32247,0.307903,-0.69721,-0.256249,0.139605,-0.753598,-0.351798,0.03368,-0.563941,-0.318547,-0.003957,-0.397413,-0.262109
TWO,0.0,0.0,0.0,-0.213194,-0.234189,-0.074668,-0.351774,-0.549563,-0.145203,-0.283638,-0.772897,-0.234043,-0.113464,-0.785544,-0.317953,-0.161667,-1.002345,-0.086797,-0.261168,-1.37626,-0.199406,-0.329206,-1.60032,-0.265789,-0.380258,-1.796325,-0.304843,0.026358,-0.9903,-0.136421,0.024741,-1.421281,-0.26598,0.028043,-1.70139,-0.339979,0.041519,-1.939745,-0.366128,0.190714,-0.869796,-0.196202,0.008826,-0.894297,-0.360252,-0.075614,-0.604159,-0.371774,-0.086248,-0.390258,-0.320522,0.317445,-0.69008,-0.263097,0.131456,-0.737817,-0.353996,0.026754,-0.550336,-0.320768,-0.005155,-0.387745,-0.265397
TWO,0.0,0.0,0.0,-0.213012,-0.223008,-0.079083,-0.353894,-0.540717,-0.148345,-0.281304,-0.761599,-0.234055,-0.109989,-0.770847,-0.314181,-0.166167,-1.001883,-0.089495,-0.262835,-1.376125,-0.200219,-0.330609,-1.604501,-0.264635,-0.379764,-1.802152,-0.303271,0.024373,-0.990357,-0.136375,0.028326,-1.415017,-0.265797,0.029586,-1.691771,-0.340793,0.04201,-1.925441,-0.367932,0.191009,-0.871686,-0.193591,0.012047,-0.883029,-0.357159,-0.074781,-0.593653,-0.369823,-0.086307,-0.38519,-0.320127,0.320436,-0.695332,-0.258319,0.1334,-0.729698,-0.350458,0.02785,-0.539505,-0.319696,-0.00287,-0.379639,-0.266333
TWO,0.0,0.0,0.0,-0.209161,-0.225498,-0.079839,-0.345446,-0.543537,-0.150181,-0.271351,-0.761287,-0.236711,-0.100265,-0.777809,-0.317882,-0.155279,-1.00348,-0.090592,-0.250002,-1.375364,-0.201756,-0.316512,-1.601556,-0.267077,-0.365482,-1.798577,-0.305949,0.033741,-0.990089,-0.136329,0.039422,-1.418286,-0.263337,0.040786,-1.696365,-0.33695,0.052938,-1.931582,-0.363584,0.198152,-0.870304,-0.19254,0.022982,-0.886212,-0.354183,-0.065993,-0.596244,-0.365935,-0.079835,-0.386357,-0.315982,0.32493,-0.691779,-0.256172,0.139478,-0.732559,-0.346801,0.03685,-0.541282,-0.314345,0.009146,-0.380651,-0.259928
TWO,0.0,0.0,0.0,-0.207352,-0.218892,-0.081251,-0.346465,-0.541823,-0.150473,-0.271831,-0.762204,-0.234901,-0.099064,-0.77861,-0.313008,-0.155221,-1.009546,-0.089187,-0.250777,-1.386217,-0.199681,-0.320195,-1.61421,-0.26516,-0.371729,-1.811475,-0.304492,0.034779,-0.990395,-0.133819,0.034851,-1.40925,-0.262867,0.036667,-1.682412,-0.339772,0.05065,-1.915543,-0.368477,0.201053,-0.869516,-0.188727,0.025745,-0.87013,-0.350828,-0.066305,-0.580412,-0.362578,-0.083293,-0.373371,-0.312792,0.328293,-0.693935,-0.251396,0.144084,-0.72419,-0.34196,0.042229,-0.53139,-0.309181,0.017465,-0.373422,-0.2544
TWO,0.0,0.0,0.0,-0.205584,-0.218044,-0.084085,-0.343146,-0.531128,-0.155821,-0.274457,-0.754711,-0.242332,-0.104002,-0.786978,-0.322265,-0.154821,-1.009952,-0.08769,-0.250562,-1.381453,-0.199769,-0.317869,-1.605039,-0.266599,-0.366509,-1.799987,-0.305411,0.035155,-0.990807,-0.130638,0.036345,-1.410111,-0.257268,0.037437,-1.680119,-0.331814,0.051081,-1.912196,-0.358347,0.200961,-0.86854,-0.184823,0.027551,-0.87406,-0.347431,-0.066049,-0.58235,-0.360283,-0.084104,-0.372599,-0.310199,0.327702,-0.68939,-0.246555,0.145407,-0.723715,-0.33636,0.042116,-0.532546,-0.303267,0.015645,-0.374574,-0.247696
TWO,0.0,0.0,0.0,-0.206743,-0.226741,-0.078103,-0.342167,-0.545613,-0.145942,-0.267873,-0.764243,-0.230344,-0.100793,-0.790633,-0.309113,-0.15232,-1.014159,-0.082186,-0.248704,-1.38627,-0.192882,-0.316587,-1.613764,-0.26051,-0.366161,-1.810421,-0.300251,0.035251,-0.991072,-0.128581,0.037653,-1.408109,-0.253937,0.039222,-1.681244,-0.328748,0.052921,-1.91455,-0.35604,0.200667,-0.864481,-0.185881,0.032587,-0.87725,-0.347444,-0.061935,-0.590156,-0.361354,-0.081942,-0.37853,-0.312555,0.327664,-0.679952,-0.250369,0.155702,-0.734197,-0.340506,0.04694,-0.553,-0.307648,0.011408,-0.395266,-0.252654
TWO,0.0,0.0,0.0,-0.206568,-0.223557,-0.08016,-0.3447,-0.538239,-0.1495,-0.269594,-0.75727,-0.234176,-0.101798,-0.782779,-0.312972,-0.155922,-1.010976,-0.087479,-0.248666,-1.38062,-0.197758,-0.314506,-1.606174,-0.264171,-0.363452,-1.802363,-0.303008,0.033153,-0.990669,-0.132195,0.035155,-1.406163,-0.256456,0.03629,-1.678045,-0.329645,0.048364,-1.911293,-0.356063,0.199758,-0.866568,-0.187598,0.028686,-0.86816,-0.347997,-0.065293,-0.579679,-0.361333,-0.085366,-0.368799,-0.312585,0.328147,-0.684354,-0.250308,0.149474,-0.724934,-0.339762,0.042972,-0.539077,-0.306922,0.011452,-0.380481,-0.252114
TWO,0.0,0.0,0.0,-0.207467,-0.220399,-0.084307,-0.347317,-0.537677,-0.156253,-0.279637,-0.762339,-0.243096,-0.106377,-0.783658,-0.323328,-0.154302,-1.008235,-0.091633,-0.253064,-1.386939,-0.204149,-0.32354,-1.614498,-0.269844,-0.37357,-1.811317,-0.307844,0.035949,-0.99021,-0.13488,0.032122,-1.409204,-0.264987,0.030715,-1.683692,-0.341754,0.042687,-1.918242,-0.369418,0.201692,-0.870167,-0.188834,0.018413,-0.867715,-0.353116,-0.071898,-0.577728,-0.367151,-0.086228,-0.37021,-0.317348,0.327105,-0.695087,-0.250513,0.13618,-0.727679,-0.341351,0.036695,-0.536734,-0.309344,0.013978,-0.378778,-0.254371
TWO,0.0,0.0,0.0,-0.205268,-0.221433,-0.082047,-0.343057,-0.540961,-0.151532,-0.265593,-0.765078,-0.235007,-0.08935,-0.779486,-0.312343,-0.151708,-1.005127,-0.090867,-0.246909,-1.374984,-0.200315,-0.313838,-1.59671,-0.266048,-0.364568,-1.791065,-0.305262,0.038815,-0.990346,-0.133075,0.039256,-1.406558,-0.254455,0.041496,-1.673024,-0.32544,0.053777,-1.902587,-0.351164,0.205131,-0.869869,-0.185886,0.030627,-0.866647,-0.342151,-0.06381,-0.578939,-0.35366,-0.084455,-0.370162,-0.305,0.331871,-0.690673,-0.246426,0.147891,-0.718215,-0.33356,0.044455,-0.530662,-0.301322,0.016016,-0.37351,-0.247738
TWO,0.0,0.0,0.0,-0.206657,-0.225496,-0.079404,-0.346915,-0.538719,-0.148251,-0.277053,-0.76244,-0.23263,-0.106873,-0.781812,-0.310758,-0.157397,-1.009927,-0.082449,-0.253006,-1.378923,-0.192349,-0.320473,-1.60054,-0.258748,-0.371315,-1.792603,-0.297668,0.029593,-0.991495,-0.126736,0.031057,-1.403556,-0.249904,0.03412,-1.672181,-0.323104,0.047852,-1.900183,-0.350097,0.193427,-0.869547,-0.182195,0.029139,-0.872147,-0.341873,-0.064482,-0.586448,-0.356616,-0.08681,-0.376841,-0.30937,0.320537,-0.689423,-0.244959,0.146304,-0.725627,-0.334697,0.040146,-0.536812,-0.304325,0.006273,-0.375025,-0.251541
TWO,0.0,0.0,0.0,-0.202974,-0.223625,-0.081265,-0.339705,-0.547527,-0.150354,-0.269663,-0.777271,-0.234674,-0.096189,-0.784207,-0.313281,-0.148849,-1.008945,-0.091425,-0.245428,-1.387605,-0.201843,-0.315681,-1.616924,-0.267593,-0.368542,-1.815643,-0.307554,0.039194,-0.989897,-0.136261,0.04035,-1.409546,-0.264149,0.039934,-1.681524,-0.339738,0.049386,-1.913948,-0.368171,0.203414,-0.866165,-0.191193,0.031867,-0.880396,-0.354419,-0.059905,-0.59253,-0.366994,-0.078069,-0.385995,-0.317831,0.328862,-0.684191,-0.253444,0.14731,-0.729254,-0.346157,0.042505,-0.538914,-0.314644,0.013534,-0.378601,-0.260911
